path	family	status	lines	description
polyalphabetic/e_s_64_autokey_width7.py	Vigenère, Beaufort, autokey, and polyalphabetic	unknown	517	E-S-64: Autokey Ciphers + Width-7 Columnar Transposition.
_uncategorized/e_s_65_key_bigram_discrimination.py	Uncategorized — needs manual review	unknown	555	E-S-65: Key Bigram Discrimination for Width-7 Model B
running_key/e_s_66_themed_running_keys.py	Running key and book cipher attacks	unknown	346	E-S-66: Themed Running Key Texts + Width-7 Columnar (Model B)
_uncategorized/e_s_67_gromark_numeric_key.py	Uncategorized — needs manual review	unknown	343	E-S-67: Gromark / Numeric Recurrence Key Generation + Width-7 Columnar
_uncategorized/e_s_68_matrix_key_generation.py	Uncategorized — needs manual review	unknown	520	E-S-68: Matrix-Based Key Generation + Width-7 Columnar
polyalphabetic/e_s_69_pt_autokey_algebraic.py	Vigenère, Beaufort, autokey, and polyalphabetic	unknown	361	E-S-69: PT-Autokey Algebraic Elimination
polyalphabetic/e_s_69b_autokey_survivors.py	Vigenère, Beaufort, autokey, and polyalphabetic	unknown	103	E-S-69b: Test the 15 PT-autokey + w7 survivors from E-S-69.
grille/e_s_70_turning_grille.py	Grille, turning grille, and Cardan aperture attacks	unknown	572	E-S-70: Constraint-Based Turning Grille Attack
_uncategorized/e_s_71_seriated_key.py	Uncategorized — needs manual review	unknown	359	E-S-71: Seriated Key Generation + Width-7 Columnar
grille/e_s_72_grille_sa.py	Grille, turning grille, and Cardan aperture attacks	unknown	390	E-S-72: Turning Grille SA Attack
substitution/e_s_73_mixed_alphabet_sa.py	Monoalphabetic, affine, Hill, bifid, trifid	unknown	665	E-S-73: 7 Mixed Alphabets + Width-7 Columnar SA
thematic/sculpture_physical/e_s_74_sculpture_key.py	Physical sculpture, installation, and coordinate keys	unknown	445	E-S-74: Sculpture-Derived Key Approaches
crib_analysis/e_s_75_extended_cribs.py	Crib dragging, plaintext reconstruction, constraint solving	unknown	484	E-S-75: Extended Crib Guessing
tableau/e_s_76_keyword_alphabet_filter.py	Tableau, KA alphabet, and keyword analysis	unknown	408	E-S-76: Keyword Mixed Alphabet Filter
substitution/e_s_77_hill_anomaly.py	Monoalphabetic, affine, Hill, bifid, trifid	unknown	495	E-S-77: Hill Cipher Inspired by Physical Anomalies
k3_continuity/e_s_78_reverse_engineering.py	K1-K3 method applied to K4, cross-section analysis	unknown	405	E-S-78: Reverse Engineering the Key from Constraints
k3_continuity/e_s_79_same_ct_investigation.py	K1-K3 method applied to K4, cross-section analysis	unknown	341	E-S-79: Same-CT-Letter Key Consistency Investigation
substitution/e_s_80_latin_square_filter.py	Monoalphabetic, affine, Hill, bifid, trifid	unknown	532	E-S-80: Latin Square Tableau Filter for Width-7 Columnar
transposition/columnar/e_s_81_ka_tableau_columnar.py	Columnar transposition attacks	unknown	385	E-S-81: Keyword-Alphabet Tableaux + Width-7 Columnar
_uncategorized/e_s_82_worldclock_plaintext.py	Uncategorized — needs manual review	unknown	484	E-S-82: World Clock Plaintext Hypothesis + Width-7 Constraint Propagation
transposition/columnar/e_s_83_autokey_columnar.py	Columnar transposition attacks	unknown	389	E-S-83: Autokey Variants + Width-7 Columnar
transposition/columnar/e_s_84_polynomial_key_columnar.py	Columnar transposition attacks	unknown	498	E-S-84: Polynomial/Recurrence Key + Width-7 Columnar
polyalphabetic/e_s_85_autokey_decrypt.py	Vigenère, Beaufort, autokey, and polyalphabetic	unknown	439	E-S-85: CT-Autokey Full Decryption + Quadgram Scoring
campaigns/e_s_86_three_layer.py	Multi-vector campaign scripts and novel attack ideas	unknown	394	E-S-86: Three-Layer Cipher (Trans1 + Period-7 Vig + Trans2)
yar/e_s_87_kryptos_key_arbtrans.py	YAR family — grille reconstruction and variants	unknown	480	E-S-87: KRYPTOS Key + Arbitrary Transposition Feasibility
transposition/other/e_s_88_redefence.py	Non-columnar transposition attacks	unknown	284	E-S-88: Redefence Cipher + Period-7 Vig/Beau
polyalphabetic/e_s_89_progressive_key.py	Vigenère, Beaufort, autokey, and polyalphabetic	unknown	438	E-S-89: Structured Non-Periodic Key + Width-7 Columnar (Model B)
_uncategorized/e_s_90_extended_structured_key.py	Uncategorized — needs manual review	unknown	543	E-S-90: Extended Structured Key Models + Various Transpositions
crib_analysis/e_s_91_plaintext_extension.py	Crib dragging, plaintext reconstruction, constraint solving	unknown	415	E-S-91: Plaintext Extension + Period-7 Consistency Filter
_uncategorized/e_s_92_community_proposals.py	Uncategorized — needs manual review	unknown	451	E-S-92: Community Proposals + Creative Models
transposition/columnar/e_s_93_autokey_columnar.py	Columnar transposition attacks	unknown	524	E-S-93: Autokey Cipher Family + Width-7 Columnar
_uncategorized/e_s_94_keystream_structure.py	Uncategorized — needs manual review	unknown	499	E-S-94: Keystream Structure Analysis for Width-7 Orderings
_uncategorized/e_s_95_creative_substitutions.py	Uncategorized — needs manual review	unknown	569	E-S-95: Creative Substitution Methods + Width-7 Columnar
polyalphabetic/e_s_96_multiwidth_autokey.py	Vigenère, Beaufort, autokey, and polyalphabetic	unknown	234	E-S-96: Multi-Width Columnar + Autokey Sweep
_uncategorized/e_s_97_decimation_cipher.py	Uncategorized — needs manual review	unknown	376	E-S-97: Decimation (Skip) Cipher + Various Substitutions
_uncategorized/e_s_97b_decimation_analysis.py	Uncategorized — needs manual review	unknown	132	E-S-97b: Analysis of E-S-97 decimation autokey hit (10/24)
running_key/e_s_98_k123_running_key.py	Running key and book cipher attacks	unknown	286	E-S-98: K1-K3 Plaintext/Ciphertext as Running Key + Width-7 Columnar
substitution/e_s_99_mono_constraint.py	Monoalphabetic, affine, Hill, bifid, trifid	unknown	286	(no description)
_uncategorized/e_s_berlin_extend.py	Uncategorized — needs manual review	unknown	543	e_s_berlin_extend.py — Bidirectional crib extension from BERLINCLOCK (pos 63-73).
_infra/e_sa_assault.py	Infrastructure, harnesses, validators, corpus tools	unknown	852	Simulated Annealing solver for K4: joint transposition + substitution.
_infra/e_sa_constrained.py	Infrastructure, harnesses, validators, corpus tools	unknown	980	Constrained permutation search for K4.
campaigns/e_solve_01_novel_attacks.py	Multi-vector campaign scripts and novel attack ideas	unknown	937	E-SOLVE-01: Novel K4 attack hypotheses not previously tested.
campaigns/e_solve_02_deep_attacks.py	Multi-vector campaign scripts and novel attack ideas	unknown	538	E-SOLVE-02: Deep K4 attacks — advanced position-dependent keys and
campaigns/e_solve_03_remaining_gaps.py	Multi-vector campaign scripts and novel attack ideas	unknown	750	E-SOLVE-03: Attack remaining open gaps in K4 cipher space.
campaigns/e_solve_04_key_derivation.py	Multi-vector campaign scripts and novel attack ideas	unknown	625	E-SOLVE-04: Novel key derivation attacks.
transposition/other/e_solve_05_key_transposition.py	Non-columnar transposition attacks	unknown	499	E-SOLVE-05: Key Transposition Hypothesis.
crib_analysis/e_solve_06_crib_drag.py	Crib dragging, plaintext reconstruction, constraint solving	unknown	453	E-SOLVE-06: Crib Dragging and Plaintext Hypothesis Testing.
polyalphabetic/e_solve_07_beaufort_focus.py	Vigenère, Beaufort, autokey, and polyalphabetic	unknown	1004	E-SOLVE-07: Beaufort-Focused K4 Attack.
campaigns/e_solve_08_trithemius_mod19.py	Multi-vector campaign scripts and novel attack ideas	unknown	865	E-SOLVE-08: Trithemius Slope + Mod-19 Component Hypotheses
campaigns/e_solve_09_null_masking.py	Multi-vector campaign scripts and novel attack ideas	unknown	1049	(no description)
campaigns/e_solve_10_null_proof.py	Multi-vector campaign scripts and novel attack ideas	unknown	252	E-SOLVE-10: Algebraic Proof — Null Insertion Cannot Rescue Periodic Keys
campaigns/e_solve_11_feedback_digraph.py	Multi-vector campaign scripts and novel attack ideas	unknown	821	E-SOLVE-11: Keyword-Modulated Feedback & Digraphic Pair Hypotheses
transposition/other/e_solve_12_keystream_transposition.py	Non-columnar transposition attacks	unknown	836	E-SOLVE-12: Keystream Transposition Hypothesis
transposition/other/e_solve_13_grid_routes.py	Non-columnar transposition attacks	unknown	639	E-SOLVE-13: Grid Route Cipher Hypothesis
polyalphabetic/e_solve_14_beaufort_structure.py	Vigenère, Beaufort, autokey, and polyalphabetic	unknown	654	E-SOLVE-14: Deep Investigation of Beaufort Keystream Structure
campaigns/e_solve_15_masked_pt.py	Multi-vector campaign scripts and novel attack ideas	unknown	719	E-SOLVE-15: Masked Plaintext Attack Models
transposition/other/e_solve_16_encrypt_transpose.py	Non-columnar transposition attacks	unknown	258	E-SOLVE-16: Encrypt-Then-Transpose Pigeonhole Analysis
campaigns/e_solve_16b_period5_deep.py	Multi-vector campaign scripts and novel attack ideas	unknown	157	E-SOLVE-16B: Deep analysis of encrypt-then-transpose at period 5.
substitution/e_solve_17_2d_matrix.py	Monoalphabetic, affine, Hill, bifid, trifid	unknown	520	E-SOLVE-17: 2D Matrix Code (IDBYROWS) — The Convergent Hypothesis
campaigns/e_solve_18_nonlinear_chain.py	Multi-vector campaign scripts and novel attack ideas	unknown	469	E-SOLVE-18: Non-Linear Chained Key Derivation
thematic/sculpture_physical/e_solve_19_2d_keyword_cols.py	Physical sculpture, installation, and coordinate keys	unknown	273	E-SOLVE-19: 2D Matrix Code with Keyword-Ordered Columnar Transposition
polyalphabetic/e_solve_20_autokey_keyword.py	Vigenère, Beaufort, autokey, and polyalphabetic	unknown	355	E-SOLVE-20: Keyword-Mixed Autokey Models
polyalphabetic/e_solve_21_mixed_variant.py	Vigenère, Beaufort, autokey, and polyalphabetic	unknown	375	E-SOLVE-21: Mixed-Variant Periodic Cipher
campaigns/e_solve_22_final_gaps.py	Multi-vector campaign scripts and novel attack ideas	unknown	551	E-SOLVE-22: Final Testable Gaps
thematic/sculpture_physical/e_split_00_installation_key_split.py	Physical sculpture, installation, and coordinate keys	unknown	877	E-SPLIT-00: Installation Key Split Combiner
statistical/e_stat_01_missing_tests.py	Statistical analysis, frequency, IC, entropy	unknown	618	e_stat_01_missing_tests.py — K4 Statistical Profiling: Missing Tests
statistical/e_stat_02_comprehensive_analysis.py	Statistical analysis, frequency, IC, entropy	unknown	1052	e_stat_02_comprehensive_analysis.py — K4 Comprehensive Statistical Report
tableau/e_tableau_20_k3method_keywords.py	Tableau, KA alphabet, and keyword analysis	unknown	548	E-TABLEAU-20: K3-Method Extension — Thematic Keywords at Bean-Surviving Periods
tableau/e_tableau_comparison.py	Tableau, KA alphabet, and keyword analysis	unknown	721	e_tableau_comparison.py — Detailed comparison between Kryptos and Antipodes tableaux.
tableau/e_tableau_nav_001_algebraic.py	Tableau, KA alphabet, and keyword analysis	unknown	507	E-TABLEAU-NAV-001: Non-standard tableau navigation (algebraic approach).
tableau/e_tableau_overlay.py	Tableau, KA alphabet, and keyword analysis	unknown	745	E-TABLEAU-OVERLAY: Investigate the tableau-as-grille theory.
grille/e_tableau_reflow_grille.py	Grille, turning grille, and Cardan aperture attacks	unknown	785	Tableau reflow grille analysis.
team/e_team_anomaly_extraction.py	Team-sourced attack ideas and collaborative scripts	unknown	568	E-TEAM-ANOMALY-EXTRACTION: Physically-motivated extraction masks on K4 CT.
team/e_team_artifact_cross.py	Team-sourced attack ideas and collaborative scripts	unknown	310	E-TEAM-ARTIFACT-CROSS: Cross-product of artifact keys x physical transpositions.
team/e_team_artifact_keys.py	Team-sourced attack ideas and collaborative scripts	unknown	487	E-TEAM-ARTIFACT-KEYS: Test ~500 artifact-derived values as keys for K4.
running_key/e_team_book_cipher.py	Running key and book cipher attacks	unknown	619	E-TEAM-BOOK-CIPHER: Book cipher extraction from known texts.
team/e_team_cardan_grille.py	Team-sourced attack ideas and collaborative scripts	unknown	457	E-TEAM-CARDAN-GRILLE: Aperture mask / Cardan grille experiments on K4 CT.
team/e_team_coding_chart.py	Team-sourced attack ideas and collaborative scripts	unknown	706	E-TEAM-CODING-CHART: Coding chart model analysis for K4.
team/e_team_french_scan.py	Team-sourced attack ideas and collaborative scripts	unknown	461	E-TEAM-FRENCH-SCAN: French, Latin, and Egyptian-themed Gutenberg texts + EAST filter.
team/e_team_german_scan.py	Team-sourced attack ideas and collaborative scripts	unknown	488	E-TEAM-GERMAN-SCAN: Download and scan German Gutenberg texts with EAST filter.
substitution/e_team_homo_contradiction_search.py	Monoalphabetic, affine, Hill, bifid, trifid	unknown	506	E-TEAM-HOMO-CONTRADICTION: Systematic search for transpositions that
substitution/e_team_homophonic_trans.py	Monoalphabetic, affine, Hill, bifid, trifid	unknown	376	E-TEAM-HOMOPHONIC-TRANS: Test whether transposition resolves homophonic contradictions.
team/e_team_i_position.py	Team-sourced attack ideas and collaborative scripts	unknown	380	E-TEAM-I-POSITION: What does "I" at each unknown position tell us?
team/e_team_italian_spanish_scan.py	Team-sourced attack ideas and collaborative scripts	unknown	491	E-TEAM-ITALIAN-SPANISH-SCAN: Italian + Spanish Gutenberg texts + EAST filter.
team/e_team_layered_nomenclator_verify.py	Team-sourced attack ideas and collaborative scripts	unknown	694	E-TEAM-LAYERED: Nomenclator + Superencipherment Algebraic Verification.
substitution/e_team_mono_trans_sa.py	Monoalphabetic, affine, Hill, bifid, trifid	unknown	444	E-TEAM-MONO-TRANS-SA: Simulated Annealing co-optimization of
team/e_team_narrative_pt.py	Team-sourced attack ideas and collaborative scripts	unknown	695	⚠️  SUPERSEDED — Use e_team_narrative_pt_v2.py instead.
team/e_team_narrative_pt_v2.py	Team-sourced attack ideas and collaborative scripts	unknown	643	E-TEAM-NARRATIVE-V2: K4 Narrative Plaintext Hypothesis Tester (Fixed)
team/e_team_nomenclator_super.py	Team-sourced attack ideas and collaborative scripts	unknown	716	E-TEAM-NOMENCLATOR-SUPER: Nomenclator + superencipherment model for K4.
transposition/other/e_team_physical_transpositions.py	Non-columnar transposition attacks	unknown	511	E-TEAM-PHYSICAL-TRANSPOSITIONS: Test ~200 physically-derived permutations for K4.
substitution/e_team_targeted_homo_trans.py	Monoalphabetic, affine, Hill, bifid, trifid	unknown	496	E-TEAM-TARGETED-HOMO-TRANS: Targeted search for transpositions that resolve
thematic/berlin_clock/e_team_weltzeituhr_procedural.py	Berlin clock, Weltzeituhr, and DDR-era keys	unknown	499	E-TEAM-WELTZEITUHR-PROCEDURAL: Weltzeituhr as cipher device + non-standard routes.
crib_analysis/e_team_whats_the_point.py	Crib dragging, plaintext reconstruction, constraint solving	unknown	586	E-TEAM-WHATS-THE-POINT: Test Sanborn's 2025 clue phrases as key material.
grille/e_unscramble_01_grille_permutations.py	Grille, turning grille, and Cardan aperture attacks	unknown	828	E-UNSCRAMBLE-01: Comprehensive grille-based unscrambling permutation search.
grille/e_unscramble_02_correct_mask.py	Grille, turning grille, and Cardan aperture attacks	unknown	674	E-UNSCRAMBLE-02: Corrected mask (107 holes) + new targeted approaches.
grille/e_unscramble_03_crib_constraints.py	Grille, turning grille, and Cardan aperture attacks	unknown	588	E-UNSCRAMBLE-03: Crib-constraint + strip-cipher brute force.
grille/e_unscramble_04_crib_pinning.py	Grille, turning grille, and Cardan aperture attacks	unknown	434	E-UNSCRAMBLE-04: Crib-Pinning Simulated Annealing
_infra/e_validator_01_pipeline_check.py	Infrastructure, harnesses, validators, corpus tools	unknown	476	Validator-01: Scoring pipeline validation and Monte Carlo null distribution.
_uncategorized/e_vic_01_chain_addition.py	Uncategorized — needs manual review	unknown	536	E-VIC-01: VIC-style chain addition key derivation from Cardan grille extract.
transposition/columnar/e_w9_poly_01_columnar_vig.py	Columnar transposition attacks	unknown	280	E-W9-POLY-01: Width-9 columnar transposition + periodic Vigenère/Beaufort.
transposition/columnar/e_w9_poly_01b_baseline.py	Columnar transposition attacks	unknown	106	E-W9-POLY-01b: Baseline — expected random score at period 10 with 24 cribs.
tableau/e_webster_01_judge_keyword.py	Tableau, KA alphabet, and keyword analysis	unknown	1013	E-WEBSTER-01: Test JUDGE and Webster-related keywords in multi-layer K4 decryption.
tableau/e_webster_02_bespoke_methods.py	Tableau, KA alphabet, and keyword analysis	unknown	1558	E-WEBSTER-02: Bespoke Webster/Judge-Themed Cipher Methods on K4.
running_key/e_wtz_00_cities_runkey.py	Running key and book cipher attacks	unknown	377	(no description)
yar/e_yar_candidate_ct.py	YAR family — grille reconstruction and variants	unknown	564	Treat YAR-modified K4 as the REAL ciphertext and perform full cryptanalysis.
yar/e_yar_crib_direct.py	YAR family — grille reconstruction and variants	unknown	282	Test YAR-modified CT as real ciphertext (NO scrambling).
yar/e_yar_gridkey.py	YAR family — grille reconstruction and variants	unknown	1046	e_yar_gridkey.py — Grid-Position Key Derivation for K4
yar/e_yar_nonperiodic.py	YAR family — grille reconstruction and variants	unknown	1695	E-YAR-NONPERIODIC: Non-periodic substitution methods on YAR-modified K4 CT.
yar/e_yar_period7_dissect.py	YAR family — grille reconstruction and variants	unknown	357	Dissect which YAR replacements cause the period-7 IC spike.
yar/e_yar_selective_sub.py	YAR family — grille reconstruction and variants	unknown	337	Test the YAR Selective Substitution Theory.
yar/e_yar_user_ct_attack.py	YAR family — grille reconstruction and variants	unknown	268	Attack the user-provided YAR-modified K4 CT with all methods.
running_key/exp_lecarre_rk_001.py	Running key and book cipher attacks	unknown	315	EXP-LECARRE-RK-001: Running-Key Vigenère/Beaufort from Novel Texts
grille/grille_decrypt.py	Grille, turning grille, and Cardan aperture attacks	unknown	315	Decrypt K4 using the 106-char Cardan grille extract as running key.
grille/grille_mask_decrypt.py	Grille, turning grille, and Cardan aperture attacks	unknown	317	Parse the user's corrected binary mask, extract from tableau, decrypt K4.
grille/grille_t_analysis.py	Grille, turning grille, and Cardan aperture attacks	unknown	276	Analyze the T-avoidance in the Cardan grille extract.
grille/grille_verify.py	Grille, turning grille, and Cardan aperture attacks	unknown	204	Deterministic Cardan grille verification.
substitution/hill_cipher_analysis.py	Monoalphabetic, affine, Hill, bifid, trifid	unknown	1204	Hill Cipher Viability Analysis for K4
k3_continuity/k3_ct_pt_audit.py	K1-K3 method applied to K4, cross-section analysis	unknown	689	K3 CT/PT Alignment Audit.
_infra/k4_algebraic_eliminations.py	Infrastructure, harnesses, validators, corpus tools	unknown	288	Algebraic elimination of Hill cipher, Autokey, Enigma, and Gronsfeld for K4.
_infra/k4_clock_cipher.py	Infrastructure, harnesses, validators, corpus tools	unknown	423	Clock cipher and time-based key generation for K4.
campaigns/k4_deep_structure.py	Multi-vector campaign scripts and novel attack ideas	unknown	328	Deep structural analysis of K4 ciphertext.
campaigns/k4_dual_sa.py	Multi-vector campaign scripts and novel attack ideas	unknown	302	Dual-objective SA: search for K4 key that produces English plaintext
campaigns/k4_novel_attacks.py	Multi-vector campaign scripts and novel attack ideas	unknown	441	Novel K4 attack vectors:
crib_analysis/k4_plaintext_reconstruction.py	Crib dragging, plaintext reconstruction, constraint solving	unknown	378	Plaintext reconstruction attack on K4.
transposition/other/k4_reading_orders.py	Non-columnar transposition attacks	unknown	308	Test non-standard reading orders, CT superposition, and coordinate-derived keys.
_infra/k4_reverse_engine.py	Infrastructure, harnesses, validators, corpus tools	unknown	1934	K4 Reverse Engineering Engine — Plaintext-First Cryptanalysis.
running_key/k4_running_key_thematic.py	Running key and book cipher attacks	unknown	194	Running key attack using thematic texts related to K4's stated themes:
_infra/k4_sa_plaintext.py	Infrastructure, harnesses, validators, corpus tools	unknown	194	Simulated Annealing plaintext search for K4.
campaigns/k4_two_layer.py	Multi-vector campaign scripts and novel attack ideas	unknown	480	Two-layer cipher tests for K4.
crib_analysis/k4_whats_the_point.py	Crib dragging, plaintext reconstruction, constraint solving	unknown	473	"What's the point?" — Sanborn's deliberate embedded clue.
_infra/k4_word_search.py	Infrastructure, harnesses, validators, corpus tools	unknown	366	K4 Word-constrained plaintext search.
_infra/kbot_harness.py	Infrastructure, harnesses, validators, corpus tools	unknown	266	Pre-deployed test harness for KryptosBot agent sessions.
k3_continuity/solve_k1_from_k0.py	K1-K3 method applied to K4, cross-section analysis	unknown	406	Solve K1 using ONLY what K0 (the Vigenère tableau) reveals.
yar/yar_grille_image_read.py	YAR family — grille reconstruction and variants	unknown	215	Direct image reading of the Cardan grille.
yar/yar_grille_reconstruct.py	YAR family — grille reconstruction and variants	unknown	307	Reconstruct the YAR Cardan grille extraction from the Kryptos sculpture.
yar/yar_grille_reconstruct2.py	YAR family — grille reconstruction and variants	unknown	247	(no description)
yar/yar_grille_reconstruct3.py	YAR family — grille reconstruction and variants	unknown	413	(no description)
yar/yar_grille_reconstruct4.py	YAR family — grille reconstruction and variants	unknown	239	(no description)
yar/yar_grille_reconstruct5.py	YAR family — grille reconstruction and variants	unknown	253	(no description)
yar/yar_grille_reconstruct6.py	YAR family — grille reconstruction and variants	unknown	473	(no description)
yar/yar_grille_reconstruct7.py	YAR family — grille reconstruction and variants	unknown	228	(no description)
yar/yar_grille_reconstruct8.py	YAR family — grille reconstruction and variants	unknown	154	YAR Cardan grille reconstruction - version 8.
yar/yar_grille_reconstruct9.py	YAR family — grille reconstruction and variants	unknown	267	YAR Cardan grille reconstruction - version 9.
yar/yar_grille_reconstruct_final.py	YAR family — grille reconstruction and variants	unknown	195	YAR Cardan grille reconstruction - FINAL version.
yar/yar_grille_reverse.py	YAR family — grille reconstruction and variants	unknown	200	YAR Cardan grille - reverse engineering approach.
yar/yar_grille_stats.py	YAR family — grille reconstruction and variants	unknown	432	Statistical analysis of the YAR grille ciphertext extracted from Kryptos.
